variant_name,fold_id,model_name,metric_scope,grouping_name,group_key,row_count,brier_score,log_loss,expected_calibration_error,calibration_intercept,calibration_slope,calibration_status,fold_count,variant_status,analysis_label,non_confirmatory
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,overall,overall,1190716,0.07822781542183035,0.25732729367453283,0.05497147936201307,-0.7607708515361301,0.923297245188759,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,overall,overall,1190716,0.0698960480518536,0.24072102079796937,0.00837269078026803,0.0191820679068499,0.9269489093353229,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,overall,overall,1190716,0.06980608295551054,0.2337431326432639,0.006243607251654722,-0.019369683691534505,0.9435398941053676,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,overall,overall,1190716,0.07037171784004109,0.23647792573391196,0.020963056369808886,-0.08381720633107963,1.157399939806656,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,14d,9830,0.10462163174330634,0.33088171894905843,0.01960146129637392,0.0005422237826718998,0.900498361268274,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,15m,318960,0.06666978821295727,0.22540705741409223,0.006683413541331129,-0.014380740602760128,0.9671744519205233,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,1d,89927,0.11207198799210771,0.3555184020754932,0.02243772436568877,-0.04836975735330055,0.8182378467160591,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,1h,213343,0.06523498318124703,0.22285051611840062,0.010609052198834623,-0.06062082857791934,0.8966191027406702,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,30d,6849,0.11094513772649874,0.35388954485982055,0.019656846221982032,0.0097032979217373,0.8767925060099715,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,3d,35649,0.10639933168770904,0.3383146422905836,0.02187388755399595,-0.007794324904861874,0.835703056528324,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,6h,178491,0.09336971135286753,0.3002736177687365,0.018435069220676174,-0.002547020577542367,0.8527971972270377,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,7d,14899,0.10520888677634854,0.33085999679538375,0.01652578732705014,-0.057635417883157146,0.8969420840648102,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,pooled_equal_contract,horizon,close,322768,0.043641842330302355,0.15758346278893068,0.011886723614026352,-0.05398154443592548,1.0724333345046253,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,14d,9830,0.10533027926885379,0.3380594798231482,0.022145778644294383,-0.012949085126216236,0.8621094610009505,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,15m,318960,0.06708965818144773,0.23144488081620337,0.007209389219635867,-0.003078142424298671,0.9502358190657324,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,1d,89927,0.11287783517772716,0.36289728100744834,0.025156177926936547,-0.05162849270546767,0.7949934887290961,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,1h,213343,0.06573739711694006,0.22995394014422432,0.01114728941747175,-0.04526089856319097,0.8941385386392772,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,30d,6849,0.11119998428142903,0.3553968629209362,0.020625311231224273,0.003725762453045834,0.8553306558208363,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,3d,35649,0.10705360503551288,0.34492229076577813,0.024348794651953765,-0.015171210245656737,0.820363641329791,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,6h,178491,0.09397349013430582,0.30788804193554464,0.019834772441513094,-0.0010619564057917125,0.842767781030428,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,7d,14899,0.10609916260424886,0.3368378791154811,0.020138774664366275,-0.07145591579738302,0.8674746180184686,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,pooled_equal_contract,horizon,close,322768,0.04380990526299573,0.1615832104537056,0.011579246169750273,-0.034253831052169614,1.0671489006352373,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,14d,9830,0.1120424229814606,0.35396434978948227,0.05694847149288876,-0.5477475508412081,0.8855051235741106,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,15m,318960,0.07407277351104859,0.2462291054267484,0.051286320103103474,-0.7312188052564845,0.9466029483120064,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,1d,89927,0.1218012668831973,0.37930942109041454,0.06264673110439117,-0.6106456490584792,0.8034511560614036,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,1h,213343,0.07461819899333902,0.249498989660757,0.057910896909374725,-0.8820685574536605,0.8768872939730545,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,30d,6849,0.11651911623373193,0.37005957022031377,0.043304065602067024,-0.39812166625787393,0.860794427055162,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,3d,35649,0.11977708758462488,0.37304451891650475,0.08013083780604735,-0.7577829201680374,0.8342817676349998,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,6h,178491,0.1037825012068355,0.32796658818133245,0.06649758805435609,-0.7512399570791293,0.8321145438320832,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,7d,14899,0.11455288391254868,0.35888724991883925,0.06902668470051451,-0.656119900199148,0.8862795280275694,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,pooled_equal_contract,horizon,close,322768,0.05033972076923472,0.17761566217499639,0.044964064534612574,-0.8408696712431634,1.0468399065910723,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,14d,9830,0.10480327806480537,0.3343324424604069,0.018816044028531598,0.03817934482903421,0.8943659899822011,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,15m,318960,0.06670117937566208,0.23118242940548975,0.007833531600705981,0.021815694939574123,0.9589341012571668,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,1d,89927,0.11221336573539244,0.3641503099147478,0.02414313136925581,-0.04101057103897436,0.7831018123547074,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,1h,213343,0.06526905369047449,0.2307715338150665,0.010291189796911683,-0.02078048390315056,0.8760790382723002,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,30d,6849,0.11096863394583104,0.35527043602709274,0.018385261020808456,0.04291455462204758,0.875671682873003,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,3d,35649,0.1064006741699838,0.3484563284351357,0.022742849997711628,0.014459817142407615,0.8012384815055804,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,6h,178491,0.09355077285401424,0.3081800815633716,0.019682929499717953,0.015595350579979265,0.8189448416495126,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,7d,14899,0.10535970406468269,0.33708168630112006,0.017612735843340863,-0.019954700373059395,0.8814761238397943,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,pooled_equal_contract,horizon,close,322768,0.04363686690684981,0.163400898779243,0.012800544913352134,-0.001449304372536324,1.070127865870537,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,14d,9830,0.10468053773856087,0.33118558743090715,0.019716077412869522,-0.00028139070939510425,0.8973720220981071,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,15m,318960,0.06662505309052036,0.2251941145698623,0.00521185394883048,-0.015755935808271206,0.9682395847656978,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,1d,89927,0.11208801117627137,0.35540233402633264,0.022774563168943874,-0.04126508527702731,0.8233216033347286,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,1h,213343,0.06520064858348433,0.22267684720030131,0.01015628032241955,-0.06509501407569941,0.8990574618882683,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,30d,6849,0.11096161902193556,0.3543376201345048,0.020124278353152922,0.008778153579314921,0.8736814973403123,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,3d,35649,0.10641621328772706,0.3381252662413961,0.02189580593344764,-0.006553023609339018,0.8384811357560672,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,6h,178491,0.09337389581575116,0.3001688376151816,0.01845281465098432,0.0007255459287424705,0.8575014329815219,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,7d,14899,0.10522668170427017,0.33092963265453623,0.01724899505523149,-0.05838893150626427,0.8942865829645602,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,pooled_equal_contract,horizon,close,322768,0.043566470702057394,0.15733518796404028,0.011485705596492667,-0.05919388727224104,1.0721814153730942,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,14d,9830,0.10441594572801635,0.3309171170809668,0.014833986524521715,-0.04285401238789753,1.086946996793349,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,15m,318960,0.06742729036458499,0.22919240222491383,0.024201330483923568,-0.08192534838287166,1.187770515105936,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,1d,89927,0.11153555660413933,0.35125141275412347,0.011034358149351924,-0.09301408029682928,1.0067575630270247,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,1h,213343,0.0655846632564239,0.22371082925563013,0.01831677824937272,-0.12938919530155857,1.1060947611409533,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,30d,6849,0.1105548843567369,0.35213265575728064,0.010976677475307018,-0.02895536717273099,1.0585617660564746,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,3d,35649,0.10587914727725045,0.3343509088220568,0.009998118732382252,-0.06389844355819524,1.0224255058776552,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,6h,178491,0.09293971823346736,0.29758159296463604,0.01000133380762521,-0.05939347041353345,1.051408150832359,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,7d,14899,0.10508294600749118,0.3312000034591082,0.016910830888034672,-0.11000161979399078,1.0862305535898737,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,pooled_equal_contract,horizon,close,322768,0.04508320559183489,0.16583609166830754,0.03333253398644207,-0.13330994990409095,1.3168816321327108,converged,,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,14d,9830,0.11266140527096424,0.3554666062684311,0.054585196779330186,0.06836252519173192,0.919545304614612,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,15m,318960,0.0585193283452216,0.19717505183173156,0.014094298165905905,-0.06361697402273038,1.0733744605748559,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,1d,89927,0.11021030757383943,0.348465985073114,0.024160318006733336,-0.05751521178607788,0.8747759480650362,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,1h,213343,0.055168530051922036,0.1866255961048883,0.014242671085068874,-0.051435558910272565,1.0493364432410908,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,30d,6849,0.12757105019044113,0.4029664285970274,0.07239600870810553,0.01073642903258112,0.9043772377318963,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,3d,35649,0.08909743118025172,0.2922565724343736,0.03039308386081193,0.08850857251016185,0.9192154869795593,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,6h,178491,0.08799381958543197,0.28367796981796667,0.020375395425380288,-0.016235647097656916,0.8972886801156087,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,7d,14899,0.09914381706965626,0.3170259994730534,0.04725706689457229,0.04384826566457314,0.9446401243421202,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,horizon,close,322768,0.03741548548969517,0.13580818879701076,0.020473878148599675,-0.1805417303868191,1.2157387446880425,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,beta,fold_macro,overall,overall,1190716,0.06530611018669691,0.21771547309085743,0.010254709554177555,-0.03624810711603029,1.0176756178517208,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,14d,9830,0.11358377330634985,0.3639032344762061,0.05957225886384647,0.06026138933476755,0.8787971500031417,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,15m,318960,0.058868216838009475,0.20188698857491927,0.013078073175947634,-0.05805216006135059,1.0686873346476842,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,1d,89927,0.11096608766583431,0.35520435855603,0.026019388562555076,-0.06478528768424448,0.8449385394884465,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,1h,213343,0.05559320515480837,0.19158149873695843,0.014621980935234117,-0.048890532966083325,1.0587703356239553,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,30d,6849,0.1277617505155153,0.40307243893506395,0.07045442429844131,0.009615364520093692,0.8776096615787264,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,3d,35649,0.08965282203749818,0.29966823683402966,0.03219983297041402,0.07682189576461172,0.8935416224375394,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,6h,178491,0.08862966504834915,0.29102346755061104,0.020896222801987874,-0.02296878084290975,0.8946871847334438,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,7d,14899,0.09980457756302162,0.3233801093314201,0.04745863208735286,0.030517825257560492,0.9160271752612759,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,horizon,close,322768,0.037502290827667366,0.13827079131801467,0.02118099936994527,-0.17314634271242546,1.224643369506981,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,binned_reliability,fold_macro,overall,overall,1190716,0.06569910923412277,0.22259970283844532,0.010102173029529198,-0.032822831504856036,1.0130158321766014,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,14d,9830,0.11843075737402095,0.3747001448323795,0.07098229501130719,-0.4143027419334197,0.9032853903455943,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,15m,318960,0.06962473332627456,0.23165719847982916,0.06615521216522732,-1.0494689133681976,1.0659342207403268,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,1d,89927,0.12266565443895222,0.38068614986193167,0.07968453554185623,-0.7102928697261867,0.8889266449592582,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,1h,213343,0.0675256386346286,0.22554778036094467,0.06883796231457834,-1.1321801836892214,1.0418045846877229,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,30d,6849,0.13308910851820366,0.4195512300260193,0.0833467745931019,-0.3354584349022642,0.8775871235420484,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,3d,35649,0.09912130794107794,0.3195666530746127,0.06806982818616975,-0.657114528330535,0.9411618079768199,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,6h,178491,0.10116548046321835,0.3222658680815626,0.0779921240537166,-0.8835920981424987,0.8920298458480764,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,7d,14899,0.1046486612855194,0.3344401779939337,0.0687432120861258,-0.47199773324463673,0.9402516502610875,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,horizon,close,322768,0.04747832900639952,0.16876071021884648,0.058375138183888405,-1.2756243810402572,1.2021245611514981,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,hierarchical_eb,fold_macro,overall,overall,1190716,0.07632897387355302,0.25127026903634814,0.0658659650975822,-0.9276870606262583,1.0070114010415816,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,14d,9830,0.11299100682976058,0.35814828643849533,0.056148350600624085,0.10340967908028274,0.9131728229946248,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,15m,318960,0.05858379593399359,0.201144685813753,0.014280334637650148,-0.01621465603554685,1.0682081227754272,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,1d,89927,0.11036506908630866,0.3543391774725534,0.025067573595446445,-0.03586335248305933,0.8550047166684536,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,1h,213343,0.05526435558996538,0.19132874224288035,0.014862717623260812,0.0037232035063379898,1.0392152793010265,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,30d,6849,0.1274708097370809,0.4031756696778679,0.07274279744491761,0.0376185301387853,0.903603651131371,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,3d,35649,0.08916161690659058,0.29964858679879874,0.03309119554153104,0.12451747396341868,0.8998912325924326,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,6h,178491,0.0882028127963838,0.290272557593179,0.02201954201785872,0.022324870850742185,0.8711651718206057,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,7d,14899,0.09938461656359175,0.32502744154860186,0.045682184531066046,0.08373517462649994,0.9232627005466914,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,horizon,close,322768,0.03743083181457635,0.14007795304170959,0.021285768566960735,-0.11992804028692078,1.21898070446874,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,isotonic,fold_macro,overall,overall,1190716,0.06540139010830316,0.22262826637766955,0.01115219492620935,0.0090644700249977,1.008558692245624,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,14d,9830,0.11278513616048627,0.3561238423454745,0.055086779992494166,0.0688885476692275,0.9147031661981078,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,15m,318960,0.0584636036177014,0.19712615178323567,0.01346124721386874,-0.06679243387766153,1.068190515128222,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,1d,89927,0.11022537510680959,0.3485628885160574,0.02430142674461546,-0.047358129300162165,0.878563339129416,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,1h,213343,0.055135799749489296,0.18669123330640414,0.014154025917905962,-0.05436135411400749,1.046206114411522,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,30d,6849,0.12765493911302545,0.40378172428605585,0.07402300832891885,0.012642409380508039,0.8992584303954545,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,3d,35649,0.08912096807802064,0.2920623736439035,0.03077793078611275,0.0873032462778397,0.9214540622438815,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,6h,178491,0.08800206654944874,0.2838892214715317,0.02009006426317468,-0.01837072466434573,0.897403334781993,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,7d,14899,0.09919785116684161,0.31699873772854886,0.04781804295511736,0.04305288476377238,0.9409278900287831,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,horizon,close,322768,0.03732726212412793,0.13579142895962948,0.020066487393670257,-0.1853498892112395,1.2056329254618106,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,platt,fold_macro,overall,overall,1190716,0.06526999250655477,0.21774901783064363,0.010034381065102491,-0.03849391459646694,1.0147431141143821,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,14d,9830,0.11225519269366092,0.353817700100683,0.059502444510744885,0.048251996773376764,1.1011809105166543,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,15m,318960,0.05946825737494954,0.2035352430955145,0.02856260705819226,-0.08945937237196015,1.2856373990454253,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,1d,89927,0.10999729853096142,0.34726484739820873,0.02253820081743566,-0.06659940478833044,1.0574209790458804,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,1h,213343,0.05593298968842388,0.19196551638929193,0.025667214291213155,-0.07669481047696448,1.258726430221728,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,30d,6849,0.12651426229042786,0.39753236145750104,0.06977325990635573,-0.0163646354468191,1.0457027484049433,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,3d,35649,0.08898340185910213,0.2909306996352267,0.028864200436878373,0.06807383762470066,1.1087031809865182,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,6h,178491,0.08781151698772811,0.28284802777370105,0.019652836646538833,-0.03909685250620513,1.0804014042232573,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,7d,14899,0.09913605838353824,0.31735086758936487,0.05065588214499825,0.023298062118878374,1.1323309744394068,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,horizon,close,322768,0.0389192714279143,0.14575294278105463,0.03594512476063345,-0.2145662285065075,1.4517682597173447,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
short_window_vwap_primary,,raw,fold_macro,overall,overall,1190716,0.06602335388536079,0.22248545560311864,0.02406885483467671,-0.061888351717309616,1.2216358949322188,fold_macro_mean,22.0,completed,robustness_non_confirmatory,True
